date,region,index,mean,median,lower_80,upper_80,symptomatic_onsets,positive_test_adjusted,positive_test_adjusted_raw,positive,tests,new_tests,new_cases,new_deaths
2020-03-02,ME,0,1.3706072704911878,1.3522101442415737,1.1329394040896157,1.5372183017180123,42.4674109261917,0.0,0.0,0.0,0.0,,,
2020-03-03,ME,1,1.368309836168983,1.3520204461867529,1.1646428348252729,1.5561959467331974,0.4147968081215672,0.0,0.0,0.0,0.0,,,
2020-03-04,ME,2,1.362207263982827,1.3512451762196946,1.1551369152732949,1.5335108025027162,5.880713767547842,0.0,0.0,0.0,0.0,,,
2020-03-05,ME,3,1.357712916376209,1.3407130159684508,1.1455432799602443,1.516910247118701,11.156825464525808,2.538535483184725,0.0,0.0,0.0,,,
2020-03-06,ME,4,1.3504246460734053,1.3354119973859082,1.1154888246913253,1.4739484201402586,12.002159826086032,3.9524059154377746,0.0,0.0,0.0,,,
2020-03-07,ME,5,1.3413687105407268,1.3306870970823086,1.1579348700074628,1.4915725023042967,11.9599746232982,4.818724370699709,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,ME,6,1.3330970818661256,1.3172675039862074,1.152162076160449,1.4651941697509443,12.49840151954893,5.569154316772879,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,ME,7,1.3200835518335463,1.3025765028927978,1.150438854484243,1.4549492649628049,13.307303689570867,6.5346140140831634,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,ME,8,1.3064404940805228,1.296915936277319,1.1473089682106292,1.4440836107690131,14.104902075485597,7.293211747784366,0.0,0.0,0.0,19.0,0.0,0.0
2020-03-11,ME,9,1.296988647607248,1.2901359873655482,1.1421094419250617,1.419824807011863,14.88415746557907,8.325601335279357,0.0,0.0,0.0,22.0,0.0,0.0
2020-03-12,ME,10,1.2840896537256288,1.2786107966130988,1.1323716813237754,1.4064197293578384,15.680295410546506,8.933056380951129,1.1187951613107312,1.0,39.0,24.0,1.0,0.0
2020-03-13,ME,11,1.2667700073880517,1.267030524859766,1.1345453209567071,1.3906154007341225,16.50194732986626,9.67931735796393,2.2375903226214624,2.0,25.0,28.0,2.0,0.0
2020-03-14,ME,12,1.2528937705362264,1.2534683721405222,1.1161848296291528,1.3577996366163336,17.340788161876837,10.596473416897462,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,ME,13,1.2356898342819858,1.2327597313736232,1.1031532849554513,1.3443272237335606,18.180523807386123,11.266408870197694,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,ME,14,1.2188531668815596,1.2146161866686307,1.0844340622604722,1.3260318752543698,19.014606061404905,12.063133231190585,15.663132258350235,14.0,670.0,687.0,14.0,0.0
2020-03-17,ME,15,1.1968290464186633,1.1872144852453737,1.0662234214669817,1.2927201484025739,19.83799433134863,12.850307319939306,16.78192741966097,15.0,554.0,554.0,15.0,0.0
2020-03-18,ME,16,1.1742564092408625,1.1675774389000841,1.0646353821209265,1.2824426467830037,20.64117096318144,13.791884546038947,12.306746774418045,11.0,378.0,378.0,11.0,0.0
2020-03-19,ME,17,1.1541882339055962,1.1487033020111168,1.0339327581058106,1.2504507645826388,21.40769455417761,14.556889567086165,11.187951613107312,10.0,344.0,344.0,10.0,0.0
2020-03-20,ME,18,1.1331656450583474,1.1299323371064498,1.0253029568133338,1.226660680681114,22.120677357556715,15.353765182481206,4.475180645242925,4.0,264.0,264.0,4.0,0.0
2020-03-21,ME,19,1.114772653896657,1.1092614166516612,0.9986643430804312,1.2039150836129258,22.7751074806114,16.228292654377512,17.9007225809717,16.0,16.0,16.0,16.0,0.0
2020-03-22,ME,20,1.0963338506873148,1.092921383443612,0.9831296443002876,1.1804927381173396,23.326053145697635,17.0737713439885,17.9007225809717,16.0,16.0,16.0,16.0,0.0
2020-03-23,ME,21,1.0804201745374002,1.0805212572737126,0.9739350396246906,1.1578288994471293,23.86463621802356,17.910237988828264,20.13831290359316,18.0,545.0,545.0,18.0,0.0
2020-03-24,ME,22,1.06422532764961,1.0652457318369666,0.9590762146205102,1.1412403730069944,24.3248162985415,18.802893257362808,20.13831290359316,18.0,241.0,241.0,18.0,0.0
2020-03-25,ME,23,1.048368673522427,1.0443263150508628,0.959470719381898,1.13405347920852,24.71086461238683,19.62309804516475,26.851083871457554,24.0,187.0,187.0,24.0,0.0
2020-03-26,ME,24,1.035025701896532,1.033588584045931,0.9544477183313248,1.1310331786863863,25.032101574620786,20.41210503844751,6.7127709678643885,6.0,223.0,223.0,6.0,0.0
2020-03-27,ME,25,1.0199100836788877,1.0184522783179968,0.9215532686061659,1.0928787633848,25.28624157983995,21.176942023610334,14.544337097039506,13.0,13.0,13.0,13.0,1.0
