iso_code,country,date,owid_total_cases_per_million,owid_total_tests_per_thousand,owid_positive_rate,owid_population_density,marioli_effective_reproduction_r,sdsn_new_cases_per_million_smoot,sdsn_new_deaths_per_million_smoo,sdsn_effective_reproduction_rate,sdsn_overall_transmission
LBN,Lebanon,2020-11-29,18598.648,,,594.56097,,225.145,1.957,1.0752671,5
LBN,Lebanon,2020-11-30,18745.16,,,594.56097,,224.97757,1.9988571,1.0752671,5
LBN,Lebanon,2020-12-01,18966.537,,,594.56097,,225.01942,2.0302856,1.075168,5
LBN,Lebanon,2020-12-02,19236.41,,,594.56097,,222.48692,2.1244285,1.0748876,5
LBN,Lebanon,2020-12-03,19459.105,,,594.56097,,218.416,2.0825715,1.0746096,5
LBN,Lebanon,2020-12-04,,,,,,215.9567,2.0624616,1.0744631,5
LBR,Liberia,2020-11-22,306.66299,,,49.126999,1.0542346,1.5394286,0,1.0485882,
LBR,Liberia,2020-11-23,306.66299,,,49.126999,1.0561755,1.3982143,0,1.0496403,
LBR,Liberia,2020-11-24,306.66299,,,49.126999,1.0590047,1.2711428,0,1.0507709,
LBR,Liberia,2020-11-25,312.00101,,,49.126999,1.0623806,1.6524286,.014142857,1.0520955,
LBR,Liberia,2020-11-26,314.57101,,,49.126999,1.0619427,1.7371428,.014142857,1.0532659,
LBR,Liberia,2020-11-27,315.362,,,49.126999,1.0612773,1.4687858,.014142857,1.0543277,
LBR,Liberia,2020-11-28,315.362,,,49.126999,,1.3699286,.014142857,1.0548617,
LBR,Liberia,2020-11-29,315.362,,,49.126999,,1.2428571,.014142857,1.055414,
LBR,Liberia,2020-11-30,315.362,,,49.126999,,1.1722143,.014142857,1.0559889,
LBR,Liberia,2020-12-01,315.362,,,49.126999,,1.1722143,.014142857,1.0565841,
LBR,Liberia,2020-12-02,315.362,,,49.126999,,.94621426,.014142857,1.0571032,
LBR,Liberia,2020-12-03,328.80701,,,49.126999,,1.7512143,.014142857,1.0576522,
LBR,Liberia,2020-12-04,,,,,,1.7033846,.015230769,1.058316,
LBY,Libya,2020-11-22,11325.826,,,3.6229999,1.0044708,100.896,1.6632143,1.0065278,5
LBY,Libya,2020-11-23,11420.422,,,3.6229999,1.0050614,98.058144,1.6424285,1.0056268,
LBY,Libya,2020-11-24,11523.314,,,3.6229999,1.0056683,95.324211,1.5904286,1.0049424,
LBY,Libya,2020-11-25,11613.108,,,3.6229999,1.0061452,92.642212,1.6112143,1.0044656,
LBY,Libya,2020-11-26,11701.884,,,3.6229999,1.0068187,89.430069,1.6112143,1.0042231,
LBY,Libya,2020-11-27,11827.915,,,3.6229999,1.0073589,89.866714,1.6424285,1.0042145,
LBY,Libya,2020-11-28,11827.915,,,3.6229999,,89.866714,1.6424285,1.0041462,
LBY,Libya,2020-11-29,11996.297,,,3.6229999,,91.769073,1.5488571,1.0041068,
LBY,Libya,2020-11-30,12051.454,,,3.6229999,,88.203499,1.6424285,1.0041686,
LBY,Libya,2020-12-01,12139.938,,,3.6229999,,88.161926,1.6112143,1.0043448,
LBY,Libya,2020-12-02,12237.445,,,3.6229999,,89.62764,1.5280714,1.0046189,
LBY,Libya,2020-12-03,12348.342,,,3.6229999,,91.925003,1.5592142,1.0050014,
LBY,Libya,2020-12-04,,,,,,90.017845,1.612,1.0054114,
LCA,St. Lucia,2020-11-22,1198.068,,,293.18701,.85596126,34.619499,.778,.80895185,
LCA,St. Lucia,2020-11-23,1214.405,,,293.18701,.84645998,31.896572,.778,.81479144,
LCA,St. Lucia,2020-11-24,1230.7419,,,293.18701,.84400165,30.340643,.389,.82049173,
LCA,St. Lucia,2020-11-25,1279.754,,,293.18701,.84781724,33.841499,0,.82668561,
LCA,St. Lucia,2020-11-26,1296.092,,,293.18701,.84647214,35.008427,0,.83246112,
LCA,St. Lucia,2020-11-27,1339.658,,,293.18701,.8530103,35.008427,0,.83756644,
LCA,St. Lucia,2020-11-28,1372.332,,,293.18701,,35.78643,0,.8412655,
LCA,St. Lucia,2020-11-29,1399.561,,,293.18701,,36.953358,0,.84451371,
LCA,St. Lucia,2020-11-30,1410.453,,,293.18701,,34.230499,0,.84655303,
LCA,St. Lucia,2020-12-01,1410.453,,,293.18701,,31.507643,0,.84795326,
LCA,St. Lucia,2020-12-02,1421.344,,,293.18701,,30.340714,0,.84858978,
LCA,St. Lucia,2020-12-03,1426.79,,,293.18701,,22.950071,0,.84754139,
LCA,St. Lucia,2020-12-04,,,,,,24.715462,0,.84822476,
LIE,Liechtenstein,2020-11-22,29158.035,,,237.01199,.91652089,606.83472,9.3647146,.97277635,5
LIE,Liechtenstein,2020-11-23,30311.771,,,237.01199,.94971281,664.89606,14.983571,.96447545,5
LIE,Liechtenstein,2020-11-24,30364.213,,,237.01199,.9355098,584.35944,16.856501,.95499253,5
LIE,Liechtenstein,2020-11-25,31019.744,,,237.01199,.95637447,573.1217,18.729429,.94881511,5
LIE,Liechtenstein,2020-11-26,31675.275,,,237.01199,.96743232,567.50287,18.729429,.94537008,5
LIE,Liechtenstein,2020-11-27,32278.365,,,237.01199,.97102755,567.50287,18.729429,.94383097,5
LIE,Liechtenstein,2020-11-28,32855.23,,,237.01199,,530.04395,18.729429,.94125289,5
LIE,Liechtenstein,2020-11-29,32855.23,,,237.01199,,501.94971,18.729429,.94139802,5
LIE,Liechtenstein,2020-11-30,33300.992,,,237.01199,,526.29797,16.856428,.94342017,5
LIE,Liechtenstein,2020-12-01,33720.535,,,237.01199,,531.91687,14.9835,.94454056,5
LIE,Liechtenstein,2020-12-02,34559.613,,,237.01199,,500.07678,14.9835,.94255698,5
LIE,Liechtenstein,2020-12-03,35110.262,,,237.01199,,500.07678,16.856428,.94263291,5
LIE,Liechtenstein,2020-12-04,,,,,,494.16977,18.153076,.9447726,5
LKA,Sri Lanka,2020-11-22,941.987,34.915001,.037999999,341.95499,1.080586,20.821571,.17364286,1.1034336,3
LKA,Sri Lanka,2020-11-23,957.72498,35.263,.037999999,341.95499,1.0816596,20.758215,.18028571,1.0996547,3
LKA,Sri Lanka,2020-11-24,979.15997,35.749001,.039000001,341.95499,1.0860658,20.854929,.17692856,1.0963832,3
LKA,Sri Lanka,2020-11-25,1002.604,36.313999,.041000001,341.95499,1.090667,20.411215,.16685714,1.0935296,3
LKA,Sri Lanka,2020-11-26,1028.709,36.935001,.041000001,341.95499,1.0942081,21.031643,.17021428,1.0916178,3
LKA,Sri Lanka,2020-11-27,1050.798,37.492001,.041000001,341.95499,1.0943283,21.048286,.18021429,1.0900593,3
LKA,Sri Lanka,2020-11-28,1073.541,38.102001,.041000001,341.95499,,21.365213,.18685715,1.0884868,3
LKA,Sri Lanka,2020-11-29,1096.704,38.664001,.041000001,341.95499,,20.671356,.1935,1.0867901,3
LKA,Sri Lanka,2020-11-30,1120.194,39.013,.043000001,341.95499,,21.058287,.19014286,1.0859331,3
LKA,Sri Lanka,2020-12-01,1145.646,39.639999,.043000001,341.95499,,21.538643,.18678571,1.0857488,3
LKA,Sri Lanka,2020-12-02,1186.6479,40.276001,.046,341.95499,,23.376642,.18342857,1.0860903,3
LKA,Sri Lanka,2020-12-03,1215.976,40.910999,.046999998,341.95499,,24.007143,.18678571,1.0865043,3
LKA,Sri Lanka,2020-12-04,,,,,,24.276846,.19753847,1.0871385,3
LSO,Lesotho,2020-11-22,973.742,,,73.561996,.82779104,3.9678571,0,.81566906,
LSO,Lesotho,2020-11-23,973.742,,,73.561996,.82824785,3.9678571,0,.81752247,
LSO,Lesotho,2020-11-24,976.54199,,,73.561996,.82933831,2.2007143,0,.8193,
LSO,Lesotho,2020-11-25,976.54199,,,73.561996,.83002764,2.2007143,0,.8210575,
LSO,Lesotho,2020-11-26,984.47803,,,73.561996,.83210051,2.7675714,0,.82285154,
LSO,Lesotho,2020-11-27,984.47803,,,73.561996,.83105677,2.2674286,0,.82436359,
LSO,Lesotho,2020-11-28,984.47803,,,73.561996,,2.2674286,0,.82533872,
LSO,Lesotho,2020-11-29,984.47803,,,73.561996,,2.2674286,0,.82628548,
LSO,Lesotho,2020-11-30,984.47803,,,73.561996,,2.2674286,0,.82715565,
LSO,Lesotho,2020-12-01,997.54797,,,73.561996,,2.8342142,0,.82785845,
LSO,Lesotho,2020-12-02,999.88202,,,73.561996,,2.8008571,0,.82846928,
LSO,Lesotho,2020-12-03,1001.283,,,73.561996,,2.6674285,0,.82902551,
LSO,Lesotho,2020-12-04,,,,,,2.8366923,0,.82951826,
LTU,Lithuania,2020-11-22,17282.135,432.017,.156,45.134998,1.2594231,586.37598,4.6967144,1.3077345,5
LTU,Lithuania,2020-11-23,17715.227,435.33701,.156,45.134998,1.2498378,589.60327,4.7754288,1.2974809,5
LTU,Lithuania,2020-11-24,18143.908,440.802,.154,45.134998,1.2482226,591.72858,4.932857,1.2886049,5
LTU,Lithuania,2020-11-25,18974.826,445.69299,.156,45.134998,1.2535697,613.79504,5.1690001,1.2812372,5
LTU,Lithuania,2020-11-26,19746.971,451.04401,.16,45.134998,1.2556311,628.27869,5.3789287,1.2750112,5
LTU,Lithuania,2020-11-27,20605.807,456.35999,.161,45.134998,1.2574115,635.41553,5.7199998,1.2698576,5
LTU,Lithuania,2020-11-28,21383.461,460.01199,.16599999,45.134998,,651.36841,5.6675715,1.266693,5
LTU,Lithuania,2020-11-29,22111.156,461.80801,.162,45.134998,,667.37384,5.6675715,1.2643292,5
LTU,Lithuania,2020-11-30,22526.982,465.09698,.162,45.134998,,666.82288,5.7987142,1.2626994,5
LTU,Lithuania,2020-12-01,22964.113,469.48001,.168,45.134998,,672.7265,5.7724285,1.2614065,5
LTU,Lithuania,2020-12-02,22964.113,474.03699,.141,45.134998,,621.98145,5.1427145,1.2597419,5
LTU,Lithuania,2020-12-03,24635.867,,,45.134998,,697.2594,5.8511429,1.2579015,5
LTU,Lithuania,2020-12-04,,,,,,686.89325,5.849154,1.2557492,5
LTU,Lithuania,2020-12-06,,,,,,,,,
LTU,Lithuania,2020-12-13,,,,,,,,,
LTU,Lithuania,2020-12-20,,,,,,,,,
LTU,Lithuania,2020-12-27,,,,,,,,,
LUX,Luxembourg,2020-11-22,47544.953,2085.885,.055,231.44701,1.0734518,907.83948,9.1287146,1.1315409,5
LUX,Luxembourg,2020-11-23,49699.988,2101.0471,.055,231.44701,1.1061506,899.62378,9.1287146,1.1233544,5
LUX,Luxembourg,2020-11-24,50295.859,2121.624,.055,231.44701,1.098483,887.0719,9.699214,1.116466,5
LUX,Luxembourg,2020-11-25,51279.922,2142.146,.050000001,231.44701,1.0994619,957.36212,10.269786,1.1110052,5
LUX,Luxembourg,2020-11-26,52514.793,2160.407,.052000001,231.44701,1.1009835,873.49316,9.4709997,1.1050699,5
LUX,Luxembourg,2020-11-27,53371.055,2178.9319,.050999999,231.44701,1.095947,853.29614,9.2427855,1.1010013,5
LUX,Luxembourg,2020-11-28,53371.055,2195.637,.052000001,231.44701,,853.29614,9.2427855,1.0992495,5
LUX,Luxembourg,2020-11-29,53371.055,2197.0039,.052000001,231.44701,,853.29614,9.2427855,1.0977665,5
LUX,Luxembourg,2020-11-30,55398.289,2211.7539,.050999999,231.44701,,846.90607,9.699214,1.0944221,5
LUX,Luxembourg,2020-12-01,56118.766,2230.1931,.054000001,231.44701,,849.87286,10.269786,1.0919843,5
LUX,Luxembourg,2020-12-02,57193.887,2248.144,.056000002,231.44701,,824.8833,9.8133574,1.0898581,5
LUX,Luxembourg,2020-12-03,58195.523,,,231.44701,,819.97662,9.6992855,1.0894393,5
LUX,Luxembourg,2020-12-04,,,,,,819.27448,9.7080765,1.0912336,5
LUX,Luxembourg,2020-12-06,,,,,,,,,
LUX,Luxembourg,2020-12-13,,,,,,,,,
LUX,Luxembourg,2020-12-20,,,,,,,,,
LUX,Luxembourg,2020-12-27,,,,,,,,,
LVA,Latvia,2020-11-22,6955.7769,305.71899,.068000004,31.212,1.3036404,190.29164,2.0447857,1.2962302,5
LVA,Latvia,2020-11-23,7017.2759,306.91501,.068999998,31.212,1.30654,191.2005,2.3098571,1.2967198,5
LVA,Latvia,2020-11-24,7259.562,311.14301,.07,31.212,1.3165705,200.62985,2.7264285,1.2978001,5
LVA,Latvia,2020-11-25,7567.0581,315.716,.071999997,31.212,1.3268995,205.43921,2.9914999,1.2993116,5
LVA,Latvia,2020-11-26,8043.147,319.97101,.075999998,31.212,1.3338009,219.26143,3.0672858,1.3013556,5
LVA,Latvia,2020-11-27,8380.8633,323.784,.082000002,31.212,1.3333877,226.15364,2.8022144,1.3037366,5
LVA,Latvia,2020-11-28,8780.0781,327.83701,.082999997,31.212,,239.71071,2.7264285,1.3045267,5
LVA,Latvia,2020-11-29,8999.5664,329.97699,.083999999,31.212,,243.42194,2.8022144,1.3059975,5
LVA,Latvia,2020-11-30,9052.583,331.10901,.083999999,31.212,,243.8385,3.0294285,1.3080645,5
LVA,Latvia,2020-12-01,9377.0439,335.25,.088,31.212,,256.48679,2.9537144,1.3103548,5
LVA,Latvia,2020-12-02,9742.8594,340.022,.090000004,31.212,,265.8783,3.2945001,1.3126342,5
LVA,Latvia,2020-12-03,10235.913,344.61899,.089000002,31.212,,287.23636,3.5595715,1.3151163,5
LVA,Latvia,2020-12-04,,,,,,293.83432,3.6294615,1.3176229,5
LVA,Latvia,2020-12-06,,,,,,,,,
LVA,Latvia,2020-12-13,,,,,,,,,
LVA,Latvia,2020-12-20,,,,,,,,,
LVA,Latvia,2020-12-27,,,,,,,,,
MAC,Macao SAR China,2020-11-22,,,,,,,,,
MAC,Macao SAR China,2020-11-23,,,,,,,,,
MAC,Macao SAR China,2020-11-24,,,,,,,,,
MAC,Macao SAR China,2020-11-25,,,,,,,,,
MAC,Macao SAR China,2020-11-26,,,,,,,,,
MAC,Macao SAR China,2020-11-27,,,,,,,,,
MAC,Macao SAR China,2020-11-28,,,,,,,,,
MAC,Macao SAR China,2020-11-29,,,,,,,,,
MAC,Macao SAR China,2020-11-30,,,,,,,,,
MAC,Macao SAR China,2020-12-01,,,,,,,,,
MAC,Macao SAR China,2020-12-02,,,,,,,,,
MAC,Macao SAR China,2020-12-03,,,,,,,,,
MAC,Macao SAR China,2020-12-04,,,,,,,,,
MAR,Morocco,2020-11-22,8803.4697,102.867,.211,80.080002,.96710223,131.90178,2.0204287,1.0442579,5
MAR,Morocco,2020-11-23,8873.5586,103.343,.20900001,80.080002,.96074927,130.77357,2.0126429,1.033366,5
MAR,Morocco,2020-11-24,8981.9023,103.86,.206,80.080002,.96629012,128.42236,2.0204287,1.0230398,5
MAR,Morocco,2020-11-25,9116.7949,104.428,.206,80.080002,.97269499,127.48964,1.9991429,1.013514,5
MAR,Morocco,2020-11-26,9229.9883,105.009,.205,80.080002,.97444206,123.58643,2.0300715,1.0047063,5
MAR,Morocco,2020-11-27,9354.3975,105.605,.20100001,80.080002,.97744888,121.80029,2.0474286,.99715662,5
MAR,Morocco,2020-11-28,9473.9287,106.207,.2,80.080002,,118.96907,2.0165,.99178946,5
MAR,Morocco,2020-11-29,9585.415,106.727,.20299999,80.080002,,117.32229,1.9545715,.98718995,5
MAR,Morocco,2020-11-30,9654.04,107.121,.207,80.080002,,116.39529,1.9274286,.98345101,5
MAR,Morocco,2020-12-01,9749.0801,107.687,.2,80.080002,,112.70493,1.9022143,.97968417,5
MAR,Morocco,2020-12-02,9866.8252,108.259,.19599999,80.080002,,110.68264,1.8809285,.97606432,5
MAR,Morocco,2020-12-03,9986.9531,,,80.080002,,110.44071,1.8828571,.97317797,5
MAR,Morocco,2020-12-04,,,,,,109.12869,1.8359231,.97094089,5
MCO,Monaco,2020-11-22,14830.293,,,19347.5,.67699677,174.73093,1.8201429,.81312108,5
MCO,Monaco,2020-11-23,14855.774,,,19347.5,.68725371,169.27065,1.8201429,.78542149,5
MCO,Monaco,2020-11-24,14957.701,,,19347.5,.71802968,136.50858,1.8201429,.76268125,5
MCO,Monaco,2020-11-25,15136.072,,,19347.5,.74898803,127.408,1.8201429,.74705046,5
MCO,Monaco,2020-11-26,15288.961,,,19347.5,.75397015,123.76778,1.8201429,.73664141,5
MCO,Monaco,2020-11-27,15365.406,,,19347.5,.74354249,114.66721,1.8201429,.72940439,5
MCO,Monaco,2020-11-28,15467.333,,,19347.5,,112.84707,1.8201429,.72431833,5
MCO,Monaco,2020-11-29,15492.814,,,19347.5,,109.20686,1.8201429,.7212168,5
MCO,Monaco,2020-11-30,15518.296,,,19347.5,,103.74657,1.8201429,.7191872,5
MCO,Monaco,2020-12-01,15722.149,,,19347.5,,109.20693,0,.71745926,5
MCO,Monaco,2020-12-02,15824.075,,,19347.5,,101.92643,0,.71553153,5
MCO,Monaco,2020-12-03,16053.409,,,19347.5,,103.7465,0,.7145443,5
MCO,Monaco,2020-12-04,,,,,,103.88654,0,.71644235,5
MDA,Moldova,2020-11-22,24279.102,,,123.655,1.1515652,276.13751,4.5329285,1.1590565,5
MDA,Moldova,2020-11-23,24397.348,,,123.655,1.1453216,278.72272,4.550643,1.1601634,5
MDA,Moldova,2020-11-24,24698.541,,,123.655,1.1532909,284.03479,4.568357,1.1606847,5
MDA,Moldova,2020-11-25,25087.736,,,123.655,1.1623781,292.09137,4.5860715,1.1607754,5
MDA,Moldova,2020-11-26,25506.928,,,123.655,1.1647035,298.46585,4.6037855,1.1604123,5
MDA,Moldova,2020-11-27,25815.805,,,123.655,1.1617275,297.10242,4.6569285,1.1598383,5
MDA,Moldova,2020-11-28,26240.201,,,123.655,,302.43222,4.6569285,1.1595888,5
MDA,Moldova,2020-11-29,26528.998,,,123.655,,314.08328,4.7985716,1.1603744,5
MDA,Moldova,2020-11-30,26615.02,,,123.655,,310.24094,4.7632141,1.1612602,5
MDA,Moldova,2020-12-01,26986.613,,,123.655,,317.85486,4.7632141,1.1612215,5
MDA,Moldova,2020-12-02,27412.248,,,123.655,,319.80258,4.7986426,1.1598777,5
MDA,Moldova,2020-12-03,27840.363,,,123.655,,324.849,4.8163571,1.1583215,5
MDA,Moldova,2020-12-04,,,,,,322.72147,4.8054614,1.156953,5
MDG,Madagascar,2020-11-22,626.23199,,,43.951,.57251513,.30435714,.0051428573,.55258536,2
MDG,Madagascar,2020-11-23,626.23199,,,43.951,.53989244,.30435714,.0051428573,.56238884,2
MDG,Madagascar,2020-11-24,626.23199,,,43.951,.51591712,.30435714,.0051428573,.56843233,2
MDG,Madagascar,2020-11-25,626.23199,,,43.951,.49771288,.30435714,.0051428573,.5706622,2
MDG,Madagascar,2020-11-26,626.23199,,,43.951,.48501977,.30435714,.0051428573,.56907058,
MDG,Madagascar,2020-11-27,626.23199,,,43.951,.47835132,.30435714,.0051428573,.56357288,
MDG,Madagascar,2020-11-28,626.23199,,,43.951,,.30435714,.0051428573,.5599094,
MDG,Madagascar,2020-11-29,626.23199,,,43.951,,.079928569,.0025714287,.55033636,
MDG,Madagascar,2020-11-30,626.23199,,,43.951,,.079928569,.0025714287,.54257089,
MDG,Madagascar,2020-12-01,626.23199,,,43.951,,.079928569,.0025714287,.53635424,
MDG,Madagascar,2020-12-02,626.23199,,,43.951,,.079928569,.0025714287,.53125936,
MDG,Madagascar,2020-12-03,632.44299,,,43.951,,.52357143,.012857143,.52670485,
MDG,Madagascar,2020-12-04,,,,,,.56384617,.013846153,.52178675,
MDV,Maldives,2020-11-22,23324.736,427.30301,.037,1454.433,1.1112771,82.192787,.92500001,1.0864761,4
MDV,Maldives,2020-11-23,23602.236,430.479,.041999999,1454.433,1.1143792,98.974854,.79285717,1.0927639,4
MDV,Maldives,2020-11-24,23698.436,432.508,.043000001,1454.433,1.1044209,103.07129,.66071427,1.0977236,5
MDV,Maldives,2020-11-25,23779.836,435.31299,.043000001,1454.433,1.0969925,105.05343,.66071427,1.1013588,5
MDV,Maldives,2020-11-26,23844.586,437.383,.041999999,1454.433,1.0914297,106.24271,.66071427,1.1037809,5
MDV,Maldives,2020-11-27,23925.984,439.47601,.039000001,1454.433,1.0900097,108.48914,.66071427,1.1051456,5
MDV,Maldives,2020-11-28,23951.885,441.535,.039000001,1454.433,,104.78915,.52857143,1.1065947,5
MDV,Maldives,2020-11-29,24038.836,443.457,.044,1454.433,,104.39272,.39642859,1.1071483,5
MDV,Maldives,2020-11-30,24070.285,445.34201,.030999999,1454.433,,92.1035,.26428571,1.1067597,4
MDV,Maldives,2020-12-01,24140.586,447.242,.029999999,1454.433,,91.707069,.26428571,1.1063894,4
MDV,Maldives,2020-12-02,24179.436,449.12,.028999999,1454.433,,90.649925,.26428571,1.1058863,4
MDV,Maldives,2020-12-03,24246.035,450.78101,.029999999,1454.433,,86.421356,.26428571,1.1047164,4
MDV,Maldives,2020-12-04,,,,,,79.69223,.2846154,1.1030247,4
MEX,Mexico,2020-11-22,8080.7632,,,66.444,1.0935692,41.023571,3.6835713,1.0417458,
MEX,Mexico,2020-11-23,8138.8008,,,66.444,1.0966653,42.421288,3.712357,1.0467502,
MEX,Mexico,2020-11-24,8222.5186,,,66.444,1.0982509,45.217857,3.8210001,1.0517977,
MEX,Mexico,2020-11-25,8302.6768,,,66.444,1.0933707,46.707573,3.9705715,1.0564528,
MEX,Mexico,2020-11-26,8365.5547,,,66.444,1.0846603,48.064358,3.9811428,1.0606613,
MEX,Mexico,2020-11-27,8365.5547,,,66.444,1.0754241,44.985214,3.6665001,1.0643276,
MEX,Mexico,2020-11-28,8542.4609,,,66.444,,54.374928,3.9889286,1.0675044,
MEX,Mexico,2020-11-29,8586.4219,,,66.444,,55.703999,3.9407144,1.0713106,
MEX,Mexico,2020-11-30,8636.6191,,,66.444,,57.697285,3.9218571,1.0755786,
MEX,Mexico,2020-12-01,8705.0176,,,66.444,,61.609642,4.2874999,1.0800375,
MEX,Mexico,2020-12-02,8792.2813,,,66.444,,65.672142,4.4525714,1.084062,
MEX,Mexico,2020-12-03,8877.8301,,,66.444,,69.305214,4.4703569,1.0873288,
MEX,Mexico,2020-12-04,,,,,,70.802536,4.3852305,1.0894454,
MHL,Marshall Islands,2020-11-22,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-23,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-24,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-25,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-26,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-27,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-28,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-29,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-11-30,67.573997,,,295.14999,,3.6200714,0,,
MHL,Marshall Islands,2020-12-01,67.573997,,,295.14999,,0,0,,
MHL,Marshall Islands,2020-12-02,67.573997,,,295.14999,,0,0,,
MHL,Marshall Islands,2020-12-03,67.573997,,,295.14999,,0,0,,
MHL,Marshall Islands,2020-12-04,,,,,,0,0,,
MKD,North Macedonia,2020-11-22,26276.051,150.39,.396,82.599998,1.0423788,513.69128,12.857142,1.1079171,5
MKD,North Macedonia,2020-11-23,26460.367,151.89799,.38100001,82.599998,1.0261987,509.20001,13.371428,1.0974324,5
MKD,North Macedonia,2020-11-24,26958.115,153.506,.38499999,82.599998,1.0394952,512.28564,12.857142,1.0882708,5
MKD,North Macedonia,2020-11-25,27575.861,154.881,.38299999,82.599998,1.0517113,511.22278,13.302857,1.0800213,5
MKD,North Macedonia,2020-11-26,28131.211,156.36099,.384,82.599998,1.0540156,506.49149,13.44,1.0728416,5
MKD,North Macedonia,2020-11-27,28655.838,157.862,.37599999,82.599998,1.0530421,507.51999,13.542857,1.067227,5
MKD,North Macedonia,2020-11-28,29146.387,158.83099,.37799999,82.599998,,502.65158,14.331429,1.0637468,5
MKD,North Macedonia,2020-11-29,29539.979,159.39799,.36199999,82.599998,,496.89172,14.605714,1.0613984,5
MKD,North Macedonia,2020-11-30,29700.775,160.843,.36199999,82.599998,,488.28613,14.331429,1.0600222,5
MKD,North Macedonia,2020-12-01,30212.924,162.07401,.38,82.599998,,491.37186,14.262857,1.0577385,5
MKD,North Macedonia,2020-12-02,30666.514,163.70599,.34999999,82.599998,,475.70364,14.674286,1.0539833,5
MKD,North Macedonia,2020-12-03,31310.18,,,82.599998,,480.60641,14.537143,1.0501401,5
MKD,North Macedonia,2020-12-04,,,,,,471.94022,14.215384,1.0466752,5
MLI,Mali,2020-11-22,210.11501,,,15.196,1.1607227,1.9364285,.028142856,1.156951,
MLI,Mali,2020-11-23,213.621,,,15.196,1.1608211,2.1657143,.031642858,1.157825,
MLI,Mali,2020-11-24,218.114,,,15.196,1.1606015,2.3702857,.038714286,1.1585523,
MLI,Mali,2020-11-25,220.287,,,15.196,1.1602381,2.4972856,.035214286,1.1591476,
MLI,Mali,2020-11-26,222.46001,,,15.196,1.1599846,2.5149286,.035214286,1.1595829,
MLI,Mali,2020-11-27,225.522,,,15.196,1.1599923,2.6842856,.035214286,1.1599095,
MLI,Mali,2020-11-28,230.065,,,15.196,,2.7900715,.035214286,1.1601171,
MLI,Mali,2020-11-29,231.49699,,,15.196,,2.7795,.038714286,1.1602755,
MLI,Mali,2020-11-30,232.58299,,,15.196,,2.6877856,.052857142,1.1603767,
MLI,Mali,2020-12-01,235.151,,,15.196,,2.758357,.067000002,1.1604484,
MLI,Mali,2020-12-02,238.854,,,15.196,,2.836,.070500001,1.1604682,
MLI,Mali,2020-12-03,240.978,,,15.196,,2.776,.070500001,1.1604596,
MLI,Mali,2020-12-04,,,,,,2.7008462,.072153844,1.1604214,
MLT,Malta,2020-11-22,20211.125,,,1454.037,.96519977,288.43915,5.6620002,1.0122172,5
MLT,Malta,2020-11-23,20392.311,,,1454.037,.9588325,284.88016,5.6620002,1.0067788,5
MLT,Malta,2020-11-24,20693.529,,,1454.037,.97296101,281.64471,5.8237858,1.0017662,5
MLT,Malta,2020-11-25,20956.246,,,1454.037,.97873521,277.60037,5.5002141,.99761361,5
MLT,Malta,2020-11-26,21300.496,,,1454.037,.98282212,284.55649,5.9854999,.99462157,5
MLT,Malta,2020-11-27,21517.918,,,1454.037,.96944082,275.8208,5.8237143,.99069899,5
MLT,Malta,2020-11-28,21762.518,,,1454.037,,273.71777,5.9854999,.98911369,5
MLT,Malta,2020-11-29,22086.385,,,1454.037,,277.92386,5.8237143,.98796451,5
MLT,Malta,2020-11-30,22360.426,,,1454.037,,280.83572,6.309,.98683697,5
MLT,Malta,2020-12-01,22591.436,,,1454.037,,279.5415,6.4707856,.9845351,5
MLT,Malta,2020-12-02,22876.801,,,1454.037,,271.93829,6.9560714,.98012191,5
MLT,Malta,2020-12-03,23094.223,,,1454.037,,264.82028,7.117857,.97609842,5
MLT,Malta,2020-12-04,,,,,,264.11099,6.9685383,.97309679,5
MMR,Myanmar,2020-11-22,1456.4659,,,81.721001,1.0851196,23.458286,.41864285,1.0663503,
MMR,Myanmar,2020-11-23,1479.605,,,81.721001,1.0840324,24.326,.4305,1.0703458,
MMR,Myanmar,2020-11-24,1511.4189,,,81.721001,1.0845402,24.936428,.42392856,1.0737914,
MMR,Myanmar,2020-11-25,1535.863,,,81.721001,1.0825684,25.091356,.43314287,1.0766355,
MMR,Myanmar,2020-11-26,1565.986,,,81.721001,1.0832547,25.739857,.44364285,1.0790797,
MMR,Myanmar,2020-11-27,1592.2321,,,81.721001,1.0823606,26.123142,.43442857,1.0810853,
MMR,Myanmar,2020-11-28,1616.933,,,81.721001,,26.211071,.43964285,1.0827118,
MMR,Myanmar,2020-11-29,1644.667,,,81.721001,,26.901571,.44757143,1.0841172,
MMR,Myanmar,2020-11-30,1667.218,,,81.721001,,26.980356,.44892856,1.0850674,
MMR,Myanmar,2020-12-01,1694.3459,,,81.721001,,26.858213,.45550001,1.0853702,
